ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	Home/Away	PARK NAME	RUNS	HR	H	2B	3B	BB
LOS03	20160707	0	Thu	SDN	NL	86	LAN	NL	88	6	0	54	SDN	Visit	"Dodger Stadium?(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
NYC20	20160707	0	Thu	WAS	NL	87	NYN	NL	85	7	9	51	NYN	Home	"Citi Field?(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
STL10	20160707	0	Thu	PIT	NL	86	SLN	NL	85	1	5	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
BAL12	20160708	0	Fri	ANA	AL	87	BAL	AL	85	9	5	54	ANA	Visit	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160708	0	Fri	TBA	AL	86	BOS	AL	85	5	6	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160708	0	Fri	ATL	NL	87	CHA	AL	86	11	8	54	ATL	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
CLE08	20160708	0	Fri	NYA	AL	86	CLE	AL	86	2	10	51	CLE	Home	"Progressive Field?(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
HOU03	20160708	0	Fri	OAK	AL	87	HOU	AL	87	9	10	52	HOU	Home	"Minute Maid Park?(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160708	0	Fri	SEA	AL	87	KCA	AL	86	3	2	54	SEA	Visit	"Kauffman Stadium?(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
ARL02	20160708	0	Fri	MIN	AL	86	TEX	AL	88	5	6	51	TEX	Home	"Globe Life Park in Arlington?(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160708	0	Fri	DET	AL	87	TOR	AL	89	0	6	51	TOR	Home	"Rogers Centre?(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
DEN02	20160708	0	Fri	PHI	NL	88	COL	NL	86	5	3	54	PHI	Visit	"Coors Field?(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160708	0	Fri	SDN	NL	87	LAN	NL	89	6	10	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160708	0	Fri	CIN	NL	87	MIA	NL	86	1	3	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160708	0	Fri	SLN	NL	86	MIL	NL	85	3	4	53	MIL	Home	"Miller Park?(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160708	0	Fri	WAS	NL	88	NYN	NL	86	3	1	54	WAS	Visit	"Citi Field?(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PIT08	20160708	0	Fri	CHN	NL	86	PIT	NL	87	4	8	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SFO03	20160708	0	Fri	ARI	NL	88	SFN	NL	88	2	6	51	SFN	Home	"AT&T Park?(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
BAL12	20160709	0	Sat	ANA	AL	88	BAL	AL	86	2	3	51	BAL	Home	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160709	0	Sat	TBA	AL	87	BOS	AL	86	1	4	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160709	0	Sat	ATL	NL	88	CHA	AL	87	4	5	51	CHA	Home	"Guaranteed Rate Field?(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
CLE08	20160709	0	Sat	NYA	AL	87	CLE	AL	87	7	6	66	NYA	Visit	"Progressive Field?(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
HOU03	20160709	0	Sat	OAK	AL	88	HOU	AL	88	3	2	54	OAK	Visit	"Minute Maid Park?(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160709	0	Sat	SEA	AL	88	KCA	AL	87	3	5	51	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
ARL02	20160709	0	Sat	MIN	AL	87	TEX	AL	89	8	6	54	MIN	Visit	"Globe Life Park in Arlington?(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160709	0	Sat	DET	AL	88	TOR	AL	90	3	2	54	DET	Visit	"Rogers Centre?(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
DEN02	20160709	0	Sat	PHI	NL	89	COL	NL	87	3	8	51	COL	Home	"Coors Field?(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160709	0	Sat	SDN	NL	88	LAN	NL	90	3	4	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160709	0	Sat	CIN	NL	88	MIA	NL	87	2	4	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160709	0	Sat	SLN	NL	87	MIL	NL	86	8	1	54	SLN	Visit	"Miller Park?(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160709	0	Sat	WAS	NL	89	NYN	NL	87	6	1	54	WAS	Visit	"Citi Field?(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PIT08	20160709	0	Sat	CHN	NL	87	PIT	NL	88	6	12	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SFO03	20160709	0	Sat	ARI	NL	89	SFN	NL	89	2	4	51	SFN	Home	"AT&T Park?(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
BAL12	20160710	0	Sun	ANA	AL	89	BAL	AL	87	2	4	51	BAL	Home	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160710	0	Sun	TBA	AL	88	BOS	AL	87	0	4	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160710	0	Sun	ATL	NL	89	CHA	AL	88	2	0	54	ATL	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
CLE08	20160710	0	Sun	NYA	AL	88	CLE	AL	88	11	7	54	NYA	Visit	"Progressive Field?(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
HOU03	20160710	0	Sun	OAK	AL	89	HOU	AL	89	1	2	59	HOU	Home	"Minute Maid Park?(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160710	0	Sun	SEA	AL	89	KCA	AL	88	8	5	54	SEA	Visit	"Kauffman Stadium?(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
ARL02	20160710	0	Sun	MIN	AL	88	TEX	AL	90	15	5	54	MIN	Visit	"Globe Life Park in Arlington?(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160710	0	Sun	DET	AL	89	TOR	AL	91	1	6	51	TOR	Home	"Rogers Centre?(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
DEN02	20160710	0	Sun	PHI	NL	90	COL	NL	88	10	3	54	PHI	Visit	"Coors Field?(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160710	0	Sun	SDN	NL	89	LAN	NL	91	1	3	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160710	0	Sun	CIN	NL	89	MIA	NL	88	3	7	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160710	0	Sun	SLN	NL	88	MIL	NL	87	5	1	54	SLN	Visit	"Miller Park?(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160710	0	Sun	WAS	NL	90	NYN	NL	88	3	2	54	WAS	Visit	"Citi Field?(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PIT08	20160710	0	Sun	CHN	NL	88	PIT	NL	89	6	5	54	CHN	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SFO03	20160710	0	Sun	ARI	NL	90	SFN	NL	90	0	4	51	SFN	Home	"AT&T Park?(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
ANA01	20160715	0	Fri	CHA	AL	89	ANA	AL	90	0	7	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
DET05	20160715	0	Fri	KCA	AL	89	DET	AL	90	2	4	51	DET	Home	"Comerica Park?(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
MIN04	20160715	0	Fri	CLE	AL	89	MIN	AL	89	5	2	54	CLE	Visit	"Target Field?(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
NYC21	20160715	0	Fri	BOS	AL	88	NYA	AL	89	5	3	54	BOS	Visit	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160715	0	Fri	TOR	AL	92	OAK	AL	90	7	8	51	OAK	Home	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160715	0	Fri	HOU	AL	90	SEA	AL	90	7	3	54	HOU	Visit	"Safeco Field?(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160715	0	Fri	BAL	AL	88	TBA	AL	89	4	3	54	BAL	Visit	"Tropicana Field?(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
PHO01	20160715	0	Fri	LAN	NL	92	ARI	NL	91	13	7	54	LAN	Visit	"Chase Field?(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160715	0	Fri	COL	NL	89	ATL	NL	90	11	2	54	COL	Visit	"Turner Field?(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160715	0	Fri	TEX	AL	91	CHN	NL	89	0	6	51	CHN	Home	"Wrigley Field?(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160715	0	Fri	MIL	NL	88	CIN	NL	90	4	5	51	CIN	Home	"Great American Ball Park?(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
PHI13	20160715	0	Fri	NYN	NL	89	PHI	NL	91	5	3	54	NYN	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SAN02	20160715	0	Fri	SFN	NL	91	SDN	NL	90	1	4	51	SDN	Home	"Petco Park?(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160715	0	Fri	MIA	NL	89	SLN	NL	89	7	6	54	MIA	Visit	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160715	0	Fri	PIT	NL	90	WAS	NL	91	1	5	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160716	0	Sat	CHA	AL	90	ANA	AL	91	0	1	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
DET05	20160716	0	Sat	KCA	AL	90	DET	AL	91	8	4	54	KCA	Visit	"Comerica Park?(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
MIN04	20160716	0	Sat	CLE	AL	90	MIN	AL	90	4	5	64	MIN	Home	"Target Field?(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
NYC21	20160716	0	Sat	BOS	AL	89	NYA	AL	90	5	2	54	BOS	Visit	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160716	0	Sat	TOR	AL	93	OAK	AL	91	4	5	51	OAK	Home	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160716	0	Sat	HOU	AL	91	SEA	AL	91	0	1	51	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160716	0	Sat	BAL	AL	89	TBA	AL	90	2	1	54	BAL	Visit	"Tropicana Field?(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
PHO01	20160716	0	Sat	LAN	NL	93	ARI	NL	92	1	2	69	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160716	0	Sat	COL	NL	90	ATL	NL	91	4	3	54	COL	Visit	"Turner Field?(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160716	0	Sat	TEX	AL	92	CHN	NL	90	1	3	51	CHN	Home	"Wrigley Field?(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160716	0	Sat	MIL	NL	89	CIN	NL	91	9	1	54	MIL	Visit	"Great American Ball Park?(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
PHI13	20160716	0	Sat	NYN	NL	90	PHI	NL	92	2	4	51	PHI	Home	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SAN02	20160716	0	Sat	SFN	NL	92	SDN	NL	91	6	7	57	SDN	Home	"Petco Park?(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160716	0	Sat	MIA	NL	90	SLN	NL	90	0	5	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160716	0	Sat	PIT	NL	91	WAS	NL	92	0	6	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160717	0	Sun	CHA	AL	91	ANA	AL	92	1	8	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
DET05	20160717	0	Sun	KCA	AL	91	DET	AL	92	2	4	51	DET	Home	"Comerica Park?(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
MIN04	20160717	0	Sun	CLE	AL	91	MIN	AL	91	6	1	54	CLE	Visit	"Target Field?(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
NYC21	20160717	0	Sun	BOS	AL	90	NYA	AL	91	1	3	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160717	0	Sun	TOR	AL	94	OAK	AL	92	5	3	54	TOR	Visit	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160717	0	Sun	HOU	AL	92	SEA	AL	92	8	1	54	HOU	Visit	"Safeco Field?(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160717	0	Sun	BAL	AL	90	TBA	AL	91	2	5	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
PHO01	20160717	0	Sun	LAN	NL	94	ARI	NL	93	5	6	51	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160717	0	Sun	COL	NL	91	ATL	NL	92	0	1	53	ATL	Home	"Turner Field?(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160717	0	Sun	TEX	AL	93	CHN	NL	91	4	1	54	TEX	Visit	"Wrigley Field?(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160717	0	Sun	MIL	NL	90	CIN	NL	92	0	1	53	CIN	Home	"Great American Ball Park?(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
PHI13	20160717	0	Sun	NYN	NL	91	PHI	NL	93	5	0	54	NYN	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SAN02	20160717	0	Sun	SFN	NL	93	SDN	NL	92	3	5	51	SDN	Home	"Petco Park?(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160717	0	Sun	MIA	NL	91	SLN	NL	91	6	3	54	MIA	Visit	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160717	0	Sun	PIT	NL	92	WAS	NL	93	2	1	108	PIT	Visit	"Nationals Park?(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160718	0	Mon	TEX	AL	94	ANA	AL	93	5	9	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
DET05	20160718	0	Mon	MIN	AL	92	DET	AL	93	0	1	51	DET	Home	"Comerica Park?(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
KAN06	20160718	0	Mon	CLE	AL	92	KCA	AL	92	3	7	51	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160718	0	Mon	BAL	AL	91	NYA	AL	92	1	2	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160718	0	Mon	HOU	AL	93	OAK	AL	93	4	7	51	OAK	Home	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160718	0	Mon	CHA	AL	92	SEA	AL	93	3	4	53	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
CHI11	20160718	0	Mon	NYN	NL	92	CHN	NL	92	1	5	51	CHN	Home	"Wrigley Field?(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160718	0	Mon	ATL	NL	93	CIN	NL	93	2	8	51	CIN	Home	"Great American Ball Park?(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160718	0	Mon	TBA	AL	92	COL	NL	92	4	7	51	COL	Home	"Coors Field?(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
PHI13	20160718	0	Mon	MIA	NL	92	PHI	NL	94	3	2	66	MIA	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
STL10	20160718	0	Mon	SDN	NL	93	SLN	NL	92	2	10	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
ANA01	20160719	0	Tue	TEX	AL	95	ANA	AL	94	6	8	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BOS07	20160719	0	Tue	SFN	NL	94	BOS	AL	91	0	4	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
DET05	20160719	0	Tue	MIN	AL	93	DET	AL	94	6	2	54	MIN	Visit	"Comerica Park?(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
KAN06	20160719	0	Tue	CLE	AL	93	KCA	AL	93	7	3	54	CLE	Visit	"Kauffman Stadium?(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160719	0	Tue	BAL	AL	92	NYA	AL	93	1	7	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160719	0	Tue	HOU	AL	94	OAK	AL	94	3	4	59	OAK	Home	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160719	0	Tue	CHA	AL	93	SEA	AL	94	6	1	54	CHA	Visit	"Safeco Field?(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
PHO01	20160719	0	Tue	TOR	AL	95	ARI	NL	94	5	1	54	TOR	Visit	"Chase Field?(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CHI11	20160719	0	Tue	NYN	NL	93	CHN	NL	93	2	1	54	NYN	Visit	"Wrigley Field?(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160719	0	Tue	ATL	NL	94	CIN	NL	94	5	4	66	ATL	Visit	"Great American Ball Park?(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160719	0	Tue	TBA	AL	93	COL	NL	93	10	1	54	TBA	Visit	"Coors Field?(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
PHI13	20160719	0	Tue	MIA	NL	93	PHI	NL	95	2	1	60	MIA	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160719	0	Tue	MIL	NL	91	PIT	NL	93	2	3	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
WAS11	20160719	0	Tue	LAN	NL	95	WAS	NL	94	8	4	54	LAN	Visit	"Nationals Park?(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160720	0	Wed	TEX	AL	96	ANA	AL	95	4	7	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BOS07	20160720	0	Wed	SFN	NL	95	BOS	AL	92	7	11	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
DET05	20160720	0	Wed	MIN	AL	94	DET	AL	95	4	1	54	MIN	Visit	"Comerica Park?(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
KAN06	20160720	0	Wed	CLE	AL	94	KCA	AL	94	11	4	54	CLE	Visit	"Kauffman Stadium?(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160720	0	Wed	BAL	AL	93	NYA	AL	94	0	5	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160720	0	Wed	HOU	AL	95	OAK	AL	95	7	0	54	HOU	Visit	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160720	0	Wed	CHA	AL	94	SEA	AL	95	5	6	64	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
PHO01	20160720	0	Wed	TOR	AL	96	ARI	NL	95	10	4	54	TOR	Visit	"Chase Field?(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CHI11	20160720	0	Wed	NYN	NL	94	CHN	NL	94	2	6	51	CHN	Home	"Wrigley Field?(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160720	0	Wed	ATL	NL	95	CIN	NL	95	3	6	51	CIN	Home	"Great American Ball Park?(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160720	0	Wed	TBA	AL	94	COL	NL	94	11	3	54	TBA	Visit	"Coors Field?(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
PHI13	20160720	0	Wed	MIA	NL	94	PHI	NL	96	1	4	51	PHI	Home	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160720	0	Wed	MIL	NL	92	PIT	NL	94	9	5	54	MIL	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
STL10	20160720	1	Wed	SDN	NL	94	SLN	NL	93	2	4	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
STL10	20160720	2	Wed	SDN	NL	95	SLN	NL	94	2	3	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160720	0	Wed	LAN	NL	96	WAS	NL	95	1	8	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
BOS07	20160721	0	Thu	MIN	AL	95	BOS	AL	93	2	13	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160721	0	Thu	DET	AL	96	CHA	AL	95	2	1	39	DET	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
NYC21	20160721	0	Thu	BAL	AL	94	NYA	AL	95	4	1	54	BAL	Visit	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160721	0	Thu	TBA	AL	95	OAK	AL	96	7	3	54	TBA	Visit	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
DEN02	20160721	0	Thu	ATL	NL	96	COL	NL	95	3	7	51	COL	Home	"Coors Field?(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
PHI13	20160721	0	Thu	MIA	NL	95	PHI	NL	97	9	3	54	MIA	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160721	0	Thu	MIL	NL	93	PIT	NL	95	3	5	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
STL10	20160721	0	Thu	SDN	NL	96	SLN	NL	95	5	6	52	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160721	0	Thu	LAN	NL	97	WAS	NL	96	6	3	54	LAN	Visit	"Nationals Park?(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
BAL12	20160722	0	Fri	CLE	AL	95	BAL	AL	95	1	5	51	BAL	Home	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160722	0	Fri	MIN	AL	96	BOS	AL	94	2	1	54	MIN	Visit	"Fenway Park?(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160722	0	Fri	DET	AL	97	CHA	AL	96	7	5	54	DET	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
HOU03	20160722	0	Fri	ANA	AL	96	HOU	AL	96	1	2	51	HOU	Home	"Minute Maid Park?(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160722	0	Fri	TEX	AL	97	KCA	AL	95	1	3	51	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160722	0	Fri	SFN	NL	96	NYA	AL	96	2	3	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160722	0	Fri	TBA	AL	96	OAK	AL	97	0	1	76	OAK	Home	"Oakland Coliseum?(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
