ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
CHI11	20170722	0	Sat	SLN	NL	97	CHN	NL	96	2	3	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170722	0	Sat	MIA	NL	95	CIN	NL	97	5	4	54	MIA	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170722	0	Sat	PIT	NL	98	COL	NL	99	3	7	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170722	0	Sat	ATL	NL	96	LAN	NL	98	2	6	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
NYC20	20170722	0	Sat	OAK	AL	97	NYN	NL	95	5	6	53	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170722	0	Sat	MIL	NL	100	PHI	NL	95	9	8	54	MIL	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SFO03	20170722	0	Sat	SDN	NL	97	SFN	NL	99	4	5	71	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
ANA01	20170722	0	Sat	BOS	AL	99	ANA	AL	99	3	7	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170722	0	Sat	HOU	AL	97	BAL	AL	97	8	4	54	HOU	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CLE08	20170722	0	Sat	TOR	AL	97	CLE	AL	95	1	2	57	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
KAN06	20170722	0	Sat	CHA	AL	94	KCA	AL	96	2	7	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170722	0	Sat	DET	AL	96	MIN	AL	96	5	6	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
SEA03	20170722	0	Sat	NYA	AL	96	SEA	AL	99	5	6	57	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170722	0	Sat	TEX	AL	97	TBA	AL	98	4	3	54	TEX	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170723	0	Sun	WAS	NL	97	ARI	NL	98	6	2	54	WAS	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CHI11	20170723	0	Sun	SLN	NL	98	CHN	NL	97	3	5	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170723	0	Sun	MIA	NL	96	CIN	NL	98	3	6	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170723	0	Sun	PIT	NL	99	COL	NL	100	3	13	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170723	0	Sun	ATL	NL	97	LAN	NL	99	4	5	58	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
NYC20	20170723	0	Sun	OAK	AL	98	NYN	NL	96	3	2	54	OAK	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170723	0	Sun	MIL	NL	101	PHI	NL	96	3	6	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SFO03	20170723	0	Sun	SDN	NL	98	SFN	NL	100	5	2	54	SDN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
ANA01	20170723	0	Sun	BOS	AL	100	ANA	AL	100	2	3	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170723	0	Sun	HOU	AL	98	BAL	AL	98	7	9	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CLE08	20170723	0	Sun	TOR	AL	98	CLE	AL	96	1	8	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
KAN06	20170723	0	Sun	CHA	AL	95	KCA	AL	97	4	5	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170723	0	Sun	DET	AL	97	MIN	AL	97	9	6	54	DET	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
SEA03	20170723	0	Sun	NYA	AL	97	SEA	AL	100	6	4	54	NYA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170723	0	Sun	TEX	AL	98	TBA	AL	99	6	5	54	TEX	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170724	0	Mon	ATL	NL	98	ARI	NL	99	2	10	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CHI11	20170724	0	Mon	CHA	AL	96	CHN	NL	98	3	1	54	CHA	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170724	0	Mon	MIN	AL	98	LAN	NL	100	4	6	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PHI13	20170724	0	Mon	HOU	AL	99	PHI	NL	97	13	4	54	HOU	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170724	0	Mon	NYN	NL	97	SDN	NL	99	5	3	54	NYN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170724	0	Mon	PIT	NL	100	SFN	NL	101	10	3	54	PIT	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170724	0	Mon	COL	NL	101	SLN	NL	99	2	8	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
CLE08	20170724	0	Mon	CIN	NL	99	CLE	AL	97	2	6	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170724	0	Mon	KCA	AL	98	DET	AL	98	5	3	72	KCA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
SEA03	20170724	0	Mon	BOS	AL	101	SEA	AL	101	0	4	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170724	0	Mon	BAL	AL	99	TBA	AL	100	5	0	54	BAL	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170724	0	Mon	MIA	NL	97	TEX	AL	99	4	0	54	MIA	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170724	0	Mon	OAK	AL	99	TOR	AL	99	2	4	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170725	0	Tue	ATL	NL	99	ARI	NL	100	8	3	54	ATL	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CHI11	20170725	0	Tue	CHA	AL	97	CHN	NL	99	2	7	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170725	0	Tue	MIN	AL	99	LAN	NL	101	2	6	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PHI13	20170725	0	Tue	HOU	AL	100	PHI	NL	98	5	0	54	HOU	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170725	0	Tue	NYN	NL	98	SDN	NL	100	6	5	54	NYN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170725	0	Tue	PIT	NL	101	SFN	NL	102	3	11	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170725	0	Tue	COL	NL	102	SLN	NL	100	2	3	53	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170725	0	Tue	MIL	NL	102	WAS	NL	98	8	0	54	MIL	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
CLE08	20170725	0	Tue	ANA	AL	101	CLE	AL	98	7	11	63	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170725	0	Tue	KCA	AL	99	DET	AL	99	3	1	54	KCA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
NYC21	20170725	0	Tue	CIN	NL	100	NYA	AL	98	2	4	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170725	0	Tue	BOS	AL	102	SEA	AL	102	5	6	77	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170725	0	Tue	BAL	AL	100	TBA	AL	101	4	5	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170725	0	Tue	MIA	NL	98	TEX	AL	100	4	10	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170725	0	Tue	OAK	AL	100	TOR	AL	100	1	4	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170726	0	Wed	ATL	NL	100	ARI	NL	101	3	10	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
LOS03	20170726	0	Wed	MIN	AL	100	LAN	NL	102	5	6	53	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PHI13	20170726	0	Wed	HOU	AL	101	PHI	NL	99	0	9	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170726	0	Wed	NYN	NL	99	SDN	NL	101	3	6	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170726	0	Wed	PIT	NL	102	SFN	NL	103	1	2	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170726	0	Wed	COL	NL	103	SLN	NL	101	5	10	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170726	0	Wed	MIL	NL	103	WAS	NL	99	5	8	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
CHI12	20170726	0	Wed	CHN	NL	100	CHA	AL	98	8	3	54	CHN	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170726	0	Wed	ANA	AL	102	CLE	AL	99	4	10	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170726	0	Wed	KCA	AL	100	DET	AL	100	16	2	54	KCA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
NYC21	20170726	0	Wed	CIN	NL	101	NYA	AL	99	5	9	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170726	0	Wed	BOS	AL	103	SEA	AL	103	4	0	54	BOS	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170726	0	Wed	BAL	AL	101	TBA	AL	102	1	5	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170726	0	Wed	MIA	NL	99	TEX	AL	101	22	10	54	MIA	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170726	0	Wed	OAK	AL	101	TOR	AL	101	2	3	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
MIA02	20170727	0	Thu	CIN	NL	102	MIA	NL	100	1	4	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
SAN02	20170727	0	Thu	NYN	NL	100	SDN	NL	102	5	7	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
STL10	20170727	0	Thu	ARI	NL	102	SLN	NL	102	4	0	54	ARI	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170727	0	Thu	MIL	NL	104	WAS	NL	100	2	15	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
CHI12	20170727	0	Thu	CHN	NL	101	CHA	AL	99	6	3	54	CHN	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170727	0	Thu	ANA	AL	103	CLE	AL	100	1	2	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
NYC21	20170727	0	Thu	TBA	AL	103	NYA	AL	100	5	6	63	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
TOR02	20170727	0	Thu	OAK	AL	102	TOR	AL	102	4	8	59	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
LOS03	20170728	0	Fri	SFN	NL	104	LAN	NL	103	4	6	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170728	0	Fri	CIN	NL	103	MIA	NL	101	4	7	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170728	0	Fri	CHN	NL	102	MIL	NL	105	1	2	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PHI13	20170728	0	Fri	ATL	NL	101	PHI	NL	100	3	10	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170728	0	Fri	PIT	NL	103	SDN	NL	103	2	3	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
STL10	20170728	0	Fri	ARI	NL	103	SLN	NL	103	0	1	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
BOS07	20170728	0	Fri	KCA	AL	101	BOS	AL	104	4	2	54	KCA	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170728	0	Fri	CLE	AL	101	CHA	AL	100	9	3	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170728	0	Fri	HOU	AL	102	DET	AL	101	6	5	54	HOU	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
NYC21	20170728	0	Fri	TBA	AL	104	NYA	AL	101	1	6	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170728	0	Fri	MIN	AL	101	OAK	AL	103	6	3	54	MIN	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170728	0	Fri	NYN	NL	101	SEA	AL	104	7	5	54	NYN	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170728	0	Fri	BAL	AL	102	TEX	AL	102	2	8	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170728	0	Fri	ANA	AL	104	TOR	AL	103	7	2	54	ANA	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
LOS03	20170729	0	Sat	SFN	NL	105	LAN	NL	104	1	2	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170729	0	Sat	CIN	NL	104	MIA	NL	102	3	7	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170729	0	Sat	CHN	NL	103	MIL	NL	106	2	1	66	CHN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PHI13	20170729	0	Sat	ATL	NL	102	PHI	NL	101	3	4	65	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170729	0	Sat	PIT	NL	104	SDN	NL	104	2	4	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
STL10	20170729	0	Sat	ARI	NL	104	SLN	NL	104	7	1	54	ARI	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170729	0	Sat	COL	NL	104	WAS	NL	101	4	2	54	COL	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170729	0	Sat	KCA	AL	102	BOS	AL	105	8	9	59	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170729	0	Sat	CLE	AL	102	CHA	AL	101	5	4	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170729	0	Sat	HOU	AL	103	DET	AL	102	3	5	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
NYC21	20170729	0	Sat	TBA	AL	105	NYA	AL	102	4	5	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170729	0	Sat	MIN	AL	102	OAK	AL	104	4	5	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170729	0	Sat	NYN	NL	102	SEA	AL	105	2	3	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170729	0	Sat	BAL	AL	103	TEX	AL	103	4	0	54	BAL	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170729	0	Sat	ANA	AL	105	TOR	AL	104	6	5	54	ANA	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
LOS03	20170730	0	Sun	SFN	NL	106	LAN	NL	105	2	3	64	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170730	0	Sun	CIN	NL	105	MIA	NL	103	6	4	54	CIN	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170730	0	Sun	CHN	NL	104	MIL	NL	107	4	2	54	CHN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PHI13	20170730	0	Sun	ATL	NL	103	PHI	NL	102	1	2	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170730	0	Sun	PIT	NL	105	SDN	NL	105	7	1	54	PIT	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
STL10	20170730	0	Sun	ARI	NL	105	SLN	NL	105	2	3	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170730	1	Sun	COL	NL	105	WAS	NL	102	10	6	54	COL	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
WAS11	20170730	2	Sun	COL	NL	106	WAS	NL	103	1	3	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170730	0	Sun	KCA	AL	103	BOS	AL	106	5	3	54	KCA	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170730	0	Sun	CLE	AL	103	CHA	AL	102	1	3	52	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170730	0	Sun	HOU	AL	104	DET	AL	103	1	13	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
NYC21	20170730	0	Sun	TBA	AL	106	NYA	AL	103	5	3	54	TBA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170730	0	Sun	MIN	AL	103	OAK	AL	105	5	6	70	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170730	0	Sun	NYN	NL	103	SEA	AL	106	1	9	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170730	0	Sun	BAL	AL	104	TEX	AL	104	10	6	54	BAL	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170730	0	Sun	ANA	AL	106	TOR	AL	105	10	11	52	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
MIA02	20170731	0	Mon	WAS	NL	104	MIA	NL	104	1	0	54	WAS	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
PHI13	20170731	0	Mon	ATL	NL	104	PHI	NL	103	6	7	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
BAL12	20170731	0	Mon	KCA	AL	104	BAL	AL	105	1	2	53	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170731	0	Mon	CLE	AL	104	BOS	AL	107	2	6	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170731	0	Mon	TOR	AL	106	CHA	AL	103	6	7	53	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
HOU03	20170731	0	Mon	TBA	AL	107	HOU	AL	105	7	14	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170731	0	Mon	DET	AL	104	NYA	AL	104	3	7	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170731	0	Mon	SFN	NL	107	OAK	AL	106	5	8	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
ARL02	20170731	0	Mon	SEA	AL	107	TEX	AL	105	6	4	54	SEA	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170801	0	Tue	LAN	NL	106	ATL	NL	105	3	2	54	LAN	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170801	0	Tue	ARI	NL	106	CHN	NL	105	4	16	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170801	0	Tue	NYN	NL	104	COL	NL	107	4	5	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIA02	20170801	0	Tue	WAS	NL	105	MIA	NL	105	6	7	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170801	0	Tue	SLN	NL	106	MIL	NL	108	2	3	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170801	0	Tue	CIN	NL	106	PIT	NL	106	9	1	54	CIN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170801	0	Tue	MIN	AL	104	SDN	NL	106	0	3	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
ANA01	20170801	0	Tue	PHI	NL	104	ANA	AL	107	1	7	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170801	0	Tue	KCA	AL	105	BAL	AL	106	2	7	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170801	0	Tue	CLE	AL	105	BOS	AL	108	10	12	53	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170801	0	Tue	TOR	AL	107	CHA	AL	104	8	4	54	TOR	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
HOU03	20170801	0	Tue	TBA	AL	108	HOU	AL	106	6	4	54	TBA	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170801	0	Tue	DET	AL	105	NYA	AL	105	4	3	54	DET	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170801	0	Tue	SFN	NL	108	OAK	AL	107	10	4	54	SFN	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
ARL02	20170801	0	Tue	SEA	AL	108	TEX	AL	106	8	7	54	SEA	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170802	0	Wed	LAN	NL	107	ATL	NL	106	3	5	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170802	0	Wed	ARI	NL	107	CHN	NL	106	3	0	54	ARI	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170802	0	Wed	NYN	NL	105	COL	NL	108	10	5	54	NYN	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIA02	20170802	0	Wed	WAS	NL	106	MIA	NL	106	0	7	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170802	0	Wed	SLN	NL	107	MIL	NL	109	5	4	54	SLN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170802	0	Wed	CIN	NL	107	PIT	NL	107	5	2	54	CIN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170802	0	Wed	MIN	AL	105	SDN	NL	107	5	2	54	MIN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
